Text,Language
"['in', 'april', 'sanger', 'wrote', 'a', 'letter', 'to', 'the', 'federal', 'bureau', 'of', 'investigation', 'outlining', 'his', 'concerns', 'that', 'two', 'categories', 'of', 'images', 'on', 'wikimedia', 'commons', 'contained', 'child', 'pornography', 'and', 'were', 'in', 'violation', 'of', 'us', 'federal', 'obscenity', 'law']",English
"['sanger', 'later', 'clarified', 'that', 'the', 'images', 'which', 'were', 'related', 'to', 'pedophilia', 'and', 'one', 'about', 'lolicon', 'were', 'not', 'of', 'real', 'children', 'but', 'said', 'that', 'they', 'constituted', 'obscene', 'visual', 'representations', 'of', 'the', 'sexual', 'abuse', 'of', 'children', 'under', 'the', 'protect', 'act', 'of']",English
"['that', 'law', 'bans', 'photographic', 'child', 'pornography', 'and', 'cartoon', 'images', 'and', 'drawings', 'of', 'children', 'that', 'are', 'obscene', 'under', 'american', 'law']",English
"['sanger', 'also', 'expressed', 'concerns', 'about', 'access', 'to', 'the', 'images', 'on', 'wikipedia', 'in', 'schools']",English
"['wikimedia', 'foundation', 'spokesman', 'jay', 'walsh', 'strongly', 'rejected', 'sangers', 'accusation', 'saying', 'that', 'wikipedia', 'did', 'not', 'have', 'material', 'we', 'would', 'deem', 'to', 'be', 'illegal']",English
"['if', 'we', 'did', 'we', 'would', 'remove', 'it']",English
"['following', 'the', 'complaint', 'by', 'sanger', 'wales', 'deleted', 'sexual', 'images', 'without', 'consulting', 'the', 'community']",English
"['after', 'some', 'editors', 'who', 'volunteer', 'to', 'maintain', 'the', 'site', 'argued', 'that', 'the', 'decision', 'to', 'delete', 'had', 'been', 'made', 'hastily', 'wales', 'voluntarily', 'gave', 'up', 'some', 'of', 'the', 'powers', 'he', 'had', 'held', 'up', 'to', 'that', 'time', 'as', 'part', 'of', 'his', 'cofounder', 'status']",English
"['he', 'wrote', 'in', 'a', 'message', 'to', 'the', 'wikimedia', 'foundation', 'mailinglist', 'that', 'this', 'action', 'was', 'in', 'the', 'interest', 'of', 'encouraging', 'this', 'discussion', 'to', 'be', 'about', 'real', 'philosophicalcontent', 'issues', 'rather', 'than', 'be', 'about', 'me', 'and', 'how', 'quickly', 'i', 'acted']",English
"['critics', 'including', 'wikipediocracy', 'noticed', 'that', 'many', 'of', 'the', 'pornographic', 'images', 'deleted', 'from', 'wikipedia', 'since', 'have', 'reappeared']",English
"['one', 'privacy', 'concern', 'in', 'the', 'case', 'of', 'wikipedia', 'is', 'the', 'right', 'of', 'a', 'private', 'citizen', 'to', 'remain', 'a', 'private', 'citizen', 'rather', 'than', 'a', 'public', 'figure', 'in', 'the', 'eyes', 'of', 'the', 'law']",English
"['note', 'it', 'is', 'a', 'battle', 'between', 'the', 'right', 'to', 'be', 'anonymous', 'in', 'cyberspace', 'and', 'the', 'right', 'to', 'be', 'anonymous', 'in', 'real', 'life', 'meatspace']",English
"['a', 'particular', 'problem', 'occurs', 'in', 'the', 'case', 'of', 'a', 'relatively', 'unimportant', 'individual', 'and', 'for', 'whom', 'there', 'exists', 'a', 'wikipedia', 'page', 'against', 'her', 'or', 'his', 'wishes']",English
"['in', 'january', 'a', 'german', 'court', 'ordered', 'the', 'german', 'wikipedia', 'shut', 'down', 'within', 'germany', 'because', 'it', 'stated', 'the', 'full', 'name', 'of', 'boris', 'floricic', 'aka', 'tron', 'a', 'deceased', 'hacker']",English
"['on', 'february', 'the', 'injunction', 'against', 'wikimedia', 'deutschland', 'was', 'overturned', 'with', 'the', 'court', 'rejecting', 'the', 'notion', 'that', 'trons', 'right', 'to', 'privacy', 'or', 'that', 'of', 'his', 'parents', 'was', 'being', 'violated']",English
"['wikipedia', 'has', 'a', 'volunteer', 'response', 'team', 'that', 'uses', 'the', 'otrs', 'system', 'to', 'handle', 'queries', 'without', 'having', 'to', 'reveal', 'the', 'identities', 'of', 'the', 'involved', 'parties']",English
"['this', 'is', 'used', 'for', 'example', 'in', 'confirming', 'the', 'permission', 'for', 'using', 'individual', 'images', 'and', 'other', 'media', 'in', 'the', 'project']",English
"['wikipedia', 'has', 'been', 'described', 'as', 'harboring', 'a', 'battleground', 'culture', 'of', 'sexism', 'and', 'harassment']",English
"['the', 'perceived', 'toxic', 'attitudes', 'and', 'tolerance', 'of', 'violent', 'and', 'abusive', 'language', 'are', 'also', 'reasons', 'put', 'forth', 'for', 'the', 'gender', 'gap', 'in', 'wikipedia', 'editors']",English
"['in', 'a', 'female', 'editor', 'who', 'requested', 'a', 'separate', 'space', 'on', 'wikipedia', 'to', 'discuss', 'improving', 'civility', 'had', 'her', 'proposal', 'referred', 'to', 'by', 'a', 'male', 'editor', 'using', 'the', 'words', 'the', 'easiest', 'way', 'to', 'avoid', 'being', 'called', 'a', 'cunt', 'is', 'not', 'to', 'act', 'like', 'one']",English
"['wikipedia', 'is', 'hosted', 'and', 'funded', 'by', 'the', 'wikimedia', 'foundation', 'a', 'nonprofit', 'organization', 'which', 'also', 'operates', 'wikipediarelated', 'projects', 'such', 'as', 'wiktionary', 'and', 'wikibooks']",English
"['the', 'foundation', 'relies', 'on', 'public', 'contributions', 'and', 'grants', 'to', 'fund', 'its', 'mission']",English
"['the', 'foundations', 'irs', 'form', 'shows', 'revenue', 'of', 'million', 'and', 'expenses', 'of', 'almost', 'million', 'with', 'assets', 'of', 'million', 'and', 'liabilities', 'of', 'about', 'million']",English
"['in', 'may', 'wikimedia', 'foundation', 'named', 'lila', 'tretikov', 'as', 'its', 'second', 'executive', 'director', 'taking', 'over', 'for', 'sue', 'gardner']",English
"['the', 'wall', 'street', 'journal', 'reported', 'on', 'may', 'that', 'tretikovs', 'information', 'technology', 'background', 'from', 'her', 'years', 'at', 'university', 'of', 'california', 'offers', 'wikipedia', 'an', 'opportunity', 'to', 'develop', 'in', 'more', 'concentrated', 'directions', 'guided', 'by', 'her', 'often', 'repeated', 'position', 'statement', 'that', 'information', 'like', 'air', 'wants', 'to', 'be', 'free']",English
"['the', 'same', 'wall', 'street', 'journal', 'article', 'reported', 'these', 'directions', 'of', 'development', 'according', 'to', 'an', 'interview', 'with', 'spokesman', 'jay', 'walsh', 'of', 'wikimedia', 'who', 'said', 'tretikov', 'would', 'address', 'that', 'issue', 'paid', 'advocacy', 'as', 'a', 'priority']",English
"['we', 'are', 'really', 'pushing', 'toward', 'more', 'transparency', 'we', 'are', 'reinforcing', 'that', 'paid', 'advocacy', 'is', 'not', 'welcome']",English
"['initiatives', 'to', 'involve', 'greater', 'diversity', 'of', 'contributors', 'better', 'mobile', 'support', 'of', 'wikipedia', 'new', 'geolocation', 'tools', 'to', 'find', 'local', 'content', 'more', 'easily', 'and', 'more', 'tools', 'for', 'users', 'in', 'the', 'second', 'and', 'third', 'world', 'are', 'also', 'priorities', 'walsh', 'said']",English
"['following', 'the', 'departure', 'of', 'tretikov', 'from', 'wikipedia', 'due', 'to', 'issues', 'concerning', 'the', 'use', 'of', 'the', 'superprotection', 'feature', 'which', 'some', 'language', 'versions', 'of', 'wikipedia', 'have', 'adopted', 'katherine', 'maher', 'became', 'the', 'third', 'executive', 'director', 'of', 'the', 'wikimedia', 'foundation', 'in', 'june']",English
"['maher', 'has', 'stated', 'that', 'one', 'of', 'her', 'priorities', 'would', 'be', 'the', 'issue', 'of', 'editor', 'harassment', 'endemic', 'to', 'wikipedia', 'as', 'identified', 'by', 'the', 'wikipedia', 'board', 'in', 'december']",English
"['maher', 'stated', 'regarding', 'the', 'harassment', 'issue', 'that', 'it', 'establishes', 'a', 'sense', 'within', 'the', 'community', 'that', 'this', 'is', 'a', 'priority', 'and', 'that', 'correction', 'requires', 'that', 'it', 'has', 'to', 'be', 'more', 'than', 'words']",English
"['wikipedia', 'is', 'also', 'supported', 'by', 'many', 'organizations', 'and', 'groups', 'that', 'are', 'affiliated', 'with', 'the', 'wikimedia', 'foundation', 'but', 'independentlyrun', 'called', 'wikimedia', 'movement', 'affiliates']",English
"['these', 'include', 'wikimedia', 'chapters', 'which', 'are', 'national', 'or', 'subnational', 'organizations', 'such', 'as', 'wikimedia', 'deutschland', 'and', 'wikimdia', 'france', 'thematic', 'organizations', 'such', 'as', 'amical', 'wikimedia', 'for', 'the', 'catalan', 'language', 'community', 'and', 'user', 'groups']",English
"['these', 'affiliates', 'participate', 'in', 'the', 'promotion', 'development', 'and', 'funding', 'of', 'wikipedia']",English
"['the', 'operation', 'of', 'wikipedia', 'depends', 'on', 'mediawiki', 'a', 'custommade', 'free', 'and', 'open', 'source', 'wiki', 'software', 'platform', 'written', 'in', 'php', 'and', 'built', 'upon', 'the', 'mysql', 'database', 'system']",English
"['the', 'software', 'incorporates', 'programming', 'features', 'such', 'as', 'a', 'macro', 'language', 'variables', 'a', 'transclusion', 'system', 'for', 'templates', 'and', 'url', 'redirection']",English
"['mediawiki', 'is', 'licensed', 'under', 'the', 'gnu', 'general', 'public', 'license', 'gpl', 'and', 'it', 'is', 'used', 'by', 'all', 'wikimedia', 'projects', 'as', 'well', 'as', 'many', 'other', 'wiki', 'projects']",English
"['originally', 'wikipedia', 'ran', 'on', 'usemodwiki', 'written', 'in', 'perl', 'by', 'clifford', 'adams', 'phase', 'i', 'which', 'initially', 'required', 'camelcase', 'for', 'article', 'hyperlinks', 'the', 'present', 'double', 'bracket', 'style', 'was', 'incorporated', 'later']",English
"['starting', 'in', 'january', 'phase', 'ii', 'wikipedia', 'began', 'running', 'on', 'a', 'php', 'wiki', 'engine', 'with', 'a', 'mysql', 'database', 'this', 'software', 'was', 'custommade', 'for', 'wikipedia', 'by', 'magnus', 'manske']",English
"['the', 'phase', 'ii', 'software', 'was', 'repeatedly', 'modified', 'to', 'accommodate', 'the', 'exponentially', 'increasing', 'demand']",English
"['in', 'july', 'phase', 'iii', 'wikipedia', 'shifted', 'to', 'the', 'thirdgeneration', 'software', 'mediawiki', 'originally', 'written', 'by', 'lee', 'daniel', 'crocker']",English
"['several', 'mediawiki', 'extensions', 'are', 'installed', 'to', 'extend', 'the', 'functionality', 'of', 'the', 'mediawiki', 'software']",English
"['in', 'april', 'a', 'lucene', 'extension', 'was', 'added', 'to', 'mediawikis', 'builtin', 'search', 'and', 'wikipedia', 'switched', 'from', 'mysql', 'to', 'lucene', 'for', 'searching']",English
"['the', 'site', 'currently', 'uses', 'lucene', 'search', 'needs', 'update', 'which', 'is', 'written', 'in', 'java', 'and', 'based', 'on', 'lucene', 'library']",English
"['in', 'july', 'after', 'extensive', 'beta', 'testing', 'a', 'wysiwyg', 'what', 'you', 'see', 'is', 'what', 'you', 'get', 'extension', 'visualeditor', 'was', 'opened', 'to', 'public', 'use']",English
"['it', 'was', 'met', 'with', 'much', 'rejection', 'and', 'criticism', 'and', 'was', 'described', 'as', 'slow', 'and', 'buggy']",English
"['the', 'feature', 'was', 'changed', 'from', 'optout', 'to', 'optin', 'afterward']",English
"['computer', 'programs', 'called', 'bots', 'have', 'often', 'been', 'used', 'to', 'perform', 'simple', 'and', 'repetitive', 'tasks', 'such', 'as', 'correcting', 'common', 'misspellings', 'and', 'stylistic', 'issues', 'or', 'to', 'start', 'articles', 'such', 'as', 'geography', 'entries', 'in', 'a', 'standard', 'format', 'from', 'statistical', 'data']",English
"['one', 'controversial', 'contributor', 'sverker', 'johansson', 'sv', 'creating', 'articles', 'with', 'his', 'bot', 'was', 'reported', 'to', 'create', 'up', 'to', 'articles', 'on', 'the', 'swedish', 'wikipedia', 'on', 'certain', 'days']",English
"['additionally', 'there', 'are', 'bots', 'designed', 'to', 'automatically', 'notify', 'editors', 'when', 'they', 'make', 'common', 'editing', 'errors', 'such', 'as', 'unmatched', 'quotes', 'or', 'unmatched', 'parentheses']",English
"['edits', 'falsely', 'identified', 'by', 'bots', 'as', 'the', 'work', 'of', 'a', 'banned', 'editor', 'can', 'be', 'restored', 'by', 'other', 'editors']",English
"['an', 'antivandal', 'bot', 'is', 'programmed', 'to', 'detect', 'and', 'revert', 'vandalism', 'quickly']",English
"['bots', 'are', 'able', 'to', 'indicate', 'edits', 'from', 'particular', 'accounts', 'or', 'ip', 'address', 'ranges', 'as', 'occurred', 'at', 'the', 'time', 'of', 'the', 'shooting', 'down', 'of', 'the', 'mh', 'jet', 'incident', 'in', 'july', 'when', 'it', 'was', 'reported', 'edits', 'were', 'made', 'via', 'ips', 'controlled', 'by', 'the', 'russian', 'government']",English
"['bots', 'on', 'wikipedia', 'must', 'be', 'approved', 'before', 'activation']",English
"['according', 'to', 'andrew', 'lih', 'the', 'current', 'expansion', 'of', 'wikipedia', 'to', 'millions', 'of', 'articles', 'would', 'be', 'difficult', 'to', 'envision', 'without', 'the', 'use', 'of', 'such', 'bots']",English
"['wikipedia', 'receives', 'between', 'and', 'page', 'requests', 'per', 'second', 'depending', 'on', 'the', 'time', 'of', 'the', 'day']",English
"['needs', 'update', 'as', 'of', 'update', 'page', 'requests', 'are', 'first', 'passed', 'to', 'a', 'frontend', 'layer', 'of', 'varnish', 'caching', 'servers']",English
"['needs', 'update', 'further', 'statistics', 'based', 'on', 'a', 'publicly', 'available', 'month', 'wikipedia', 'access', 'trace', 'are', 'available']",English
"['requests', 'that', 'can', 'not', 'be', 'served', 'from', 'the', 'varnish', 'cache', 'are', 'sent', 'to', 'loadbalancing', 'servers', 'running', 'the', 'linux', 'virtual', 'server', 'software', 'which', 'in', 'turn', 'pass', 'them', 'to', 'one', 'of', 'the', 'apache', 'web', 'servers', 'for', 'page', 'rendering', 'from', 'the', 'database']",English
"['the', 'web', 'servers', 'deliver', 'pages', 'as', 'requested', 'performing', 'page', 'rendering', 'for', 'all', 'the', 'language', 'editions', 'of', 'wikipedia']",English
"['to', 'increase', 'speed', 'further', 'rendered', 'pages', 'are', 'cached', 'in', 'a', 'distributed', 'memory', 'cache', 'until', 'invalidated', 'allowing', 'page', 'rendering', 'to', 'be', 'skipped', 'entirely', 'for', 'most', 'common', 'page', 'accesses']",English
"['citation', 'needed', 'wikipedia', 'currently', 'runs', 'on', 'dedicated', 'clusters', 'of', 'linux', 'servers', 'mainly', 'ubuntu']",English
"['needs', 'update', 'as', 'of', 'december', 'update', 'there', 'were', 'in', 'florida', 'and', 'in', 'amsterdam']",English
"['by', 'january', 'wikipedia', 'had', 'migrated', 'its', 'primary', 'data', 'center', 'to', 'an', 'equinix', 'facility', 'in', 'ashburn', 'virginia']",English
"['in', 'wikipedia', 'had', 'installed', 'a', 'caching', 'cluster', 'in', 'an', 'equinix', 'facility', 'in', 'singapore', 'the', 'first', 'of', 'its', 'kind', 'in', 'asia']",English
"['following', 'growing', 'amounts', 'of', 'incoming', 'donations', 'exceeding', 'seven', 'digits', 'in', 'as', 'recently', 'reported', 'the', 'foundation', 'has', 'reached', 'a', 'threshold', 'of', 'assets', 'which', 'qualify', 'its', 'consideration', 'under', 'the', 'principles', 'of', 'industrial', 'organization', 'economics', 'to', 'indicate', 'the', 'need', 'for', 'the', 'reinvestment', 'of', 'donations', 'into', 'the', 'internal', 'research', 'and', 'development', 'of', 'the', 'foundation']",English
"['two', 'of', 'the', 'recent', 'projects', 'of', 'such', 'internal', 'research', 'and', 'development', 'have', 'been', 'the', 'creation', 'of', 'a', 'visual', 'editor', 'and', 'a', 'largely', 'underutilized', 'thank', 'tab', 'which', 'were', 'developed', 'to', 'ameliorate', 'issues', 'of', 'editor', 'attrition', 'which', 'have', 'met', 'with', 'limited', 'success']",English
"['the', 'estimates', 'for', 'reinvestment', 'by', 'industrial', 'organizations', 'into', 'internal', 'research', 'and', 'development', 'was', 'studied', 'by', 'adam', 'jaffe', 'who', 'recorded', 'that', 'the', 'range', 'of', 'to', 'annually', 'was', 'to', 'be', 'recommended', 'with', 'highend', 'technology', 'requiring', 'the', 'higher', 'level', 'of', 'support', 'for', 'internal', 'reinvestment']",English
"['at', 'the', 'level', 'of', 'contributions', 'for', 'wikimedia', 'presently', 'documented', 'as', 'million', 'dollars', 'the', 'computed', 'budget', 'level', 'recommended', 'by', 'jaffe', 'and', 'caballero', 'for', 'reinvestment', 'into', 'internal', 'research', 'and', 'development', 'is', 'between', 'million', 'and', 'million', 'dollars', 'annually']",English
"['in', 'the', 'level', 'of', 'contributions', 'were', 'reported', 'by', 'bloomberg', 'news', 'as', 'being', 'at', 'million', 'annually', 'updating', 'the', 'jaffe', 'estimates', 'for', 'the', 'higher', 'level', 'of', 'support', 'to', 'between', 'million', 'and', 'million', 'annually']",English
"['communityproduced', 'news', 'publications', 'include', 'the', 'english', 'wikipedias', 'the', 'signpost', 'founded', 'in', 'by', 'michael', 'snow', 'an', 'attorney', 'wikipedia', 'administrator', 'and', 'former', 'chair', 'of', 'the', 'wikimedia', 'foundation', 'board', 'of', 'trustees']",English
"['it', 'covers', 'news', 'and', 'events', 'from', 'the', 'site', 'as', 'well', 'as', 'major', 'events', 'from', 'other', 'wikimedia', 'projects', 'such', 'as', 'wikimedia', 'commons']",English
